ID,Severity,date/time,Start_Time,End_Time,lat,lon,End_Lat,End_Lng,Distance(mi),Description,Number,Street,Side,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
A-54,2,2/10/2016 8:39,2/10/2016 8:39,2/10/2016 14:39,39.7504,-84.20561,39.73167,-84.2058,1.294,Between US-35/Albany St/Exit 52 and Edwin C Moses Blvd/Exit 51 - Accident.,,I-75 N,R,Dayton,Montgomery,OH,45402,US,US/Eastern,KFFO,2/10/2016 8:58,15.3,2.8,81,29.98,2,WSW,10.4,0,Light Snow,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-55,2,2/10/2016 8:48,2/10/2016 8:48,2/10/2016 14:48,41.72316,-84.96444,41.715052,-84.951306,0.879,Between James Whitcomb Riley Service Area and Eastpoint Barrier Toll Plaza - Accident.,,I-90 E,R,Fremont,Steuben,IN,46737,US,US/Eastern,KANQ,2/10/2016 8:55,17.6,10.7,93,29.83,2,West,4.6,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-56,2,2/10/2016 9:06,2/10/2016 9:06,2/10/2016 15:06,40.04376,-82.99708,40.06376,-82.99679,1.382,Between Cooke Rd/Exit 115 and Morse Rd/Exit 116 - Accident.,,North Fwy N,R,Columbus,Franklin,OH,43224,US,US/Eastern,KCMH,2/10/2016 9:07,15.8,3.4,79,29.9,1,WSW,10.4,0.01,Light Snow,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-57,2,2/10/2016 9:06,2/10/2016 9:06,2/10/2016 15:06,38.1781,-85.71946,38.18104,-85.72116,0.223,At KY-61/Grade Lane/Exit 130 - Accident.,,Dr Martin Luther King Jr Expy N,R,Louisville,Jefferson,KY,40213,US,US/Eastern,KSDF,2/10/2016 8:56,17.1,5.8,68,30.12,10,West,9.2,0,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-58,2,2/10/2016 9:08,2/10/2016 9:08,2/10/2016 15:08,38.18577,-85.80678,38.20648,-85.82785,1.832,Between US-31/US-60/Exit 8 and South Cane Run Rd/Exit 5 - Accident.,,Henry Watterson Expy W,R,Louisville,Jefferson,KY,40216,US,US/Eastern,KSDF,2/10/2016 8:56,17.1,5.8,68,30.12,10,West,9.2,0,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-59,3,2/10/2016 9:08,2/10/2016 9:08,2/10/2016 15:08,38.27191,-85.80838,38.27191,-85.80838,0,At Bank St/Exit 1 - Accident.,,Henry Watterson Expy W,R,Louisville,Jefferson,KY,40212,US,US/Eastern,KSDF,2/10/2016 8:56,17.1,5.8,68,30.12,10,West,9.2,0,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-60,2,2/10/2016 9:18,2/10/2016 9:18,2/10/2016 15:18,39.923905,-82.87008,39.93844,-82.84829,1.53,At I-70/US-40/Main St/Exit 43 - Accident.,,Outerbelt N,R,Columbus,Franklin,OH,43232,US,US/Eastern,KCMH,2/10/2016 9:07,15.8,3.4,79,29.9,1,WSW,10.4,0.01,Light Snow,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-61,2,2/10/2016 9:34,2/10/2016 9:34,2/10/2016 15:34,41.035566,-81.569917,41.036015,-81.579895,0.521,At OH-619/Wooster Rd/Exit 17 - Accident.,,I-76 W,R,Akron,Summit,OH,44314,US,US/Eastern,KAKR,2/10/2016 9:46,21,6.6,74,29.79,1.5,WSW,17.3,0,Light Snow,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-62,3,2/10/2016 10:18,2/10/2016 10:18,2/10/2016 16:18,39.9239,-83.68767,39.93271,-83.61197,4.057,Between US-40/Exit 62 and OH-54/Exit 66 - Accident.,,E National Rd,R,South Charleston,Clark,OH,45368,US,US/Eastern,KSGH,2/10/2016 10:15,15.8,0.3,79,29.94,2,WSW,16.1,0,Light Snow,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-63,2,2/10/2016 10:21,2/10/2016 10:21,2/10/2016 16:21,41.851914,-80.175232,41.858231,-80.176444,0.441,At US-6/Exit 166 - Accident.,,I-79 N,R,Edinboro,Erie,PA,16412,US,US/Eastern,KERI,2/10/2016 10:16,24.1,12.5,77,29.72,0.8,West,12.7,0.04,Light Snow,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-64,2,2/10/2016 10:47,2/10/2016 10:47,2/10/2016 16:47,39.93849,-82.84849,39.89923,-82.90135,3.899,Between I-70/US-40/Main St/Exit 43 and US-33/Exit 46 - Accident.,,Outerbelt S,R,Columbus,Franklin,OH,43232,US,US/Eastern,KCMH,2/10/2016 10:51,17.1,3,77,29.96,1.5,West,13.8,0,Light Snow,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-65,2,2/10/2016 11:09,2/10/2016 11:09,2/10/2016 17:09,38.96943,-80.1096,39.00263,-80.22647,6.683,At Talbott Rd - Accident.,,US-33 E,R,Buckhannon,Upshur,WV,26201,US,US/Eastern,KW22,2/10/2016 11:15,15.8,,79,29.87,6,Calm,,,Light Snow,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-66,2,2/10/2016 11:55,2/10/2016 11:55,2/10/2016 17:55,41.66805,-83.57063,41.66553,-83.56532,0.325,At US-24/Detroit Ave/Exit 203 - Accident.,,I-75 S,R,Toledo,Lucas,OH,43606,US,US/Eastern,KDUH,2/10/2016 11:55,21.9,12.5,68,29.87,10,NW,8.1,,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-67,2,2/10/2016 12:54,2/10/2016 12:54,2/10/2016 18:54,41.48339,-81.66297,41.47692,-81.66075,0.462,At I-490/Exit 161 - Accident.,3937, Iron Ct,L,Cleveland,Cuyahoga,OH,44115,US,US/Eastern,KBKL,2/10/2016 12:53,24.1,7.1,75,29.82,2,West,28.8,0,Light Snow,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-68,3,2/10/2016 13:34,2/10/2016 13:34,2/10/2016 19:34,41.50127,-81.4804,41.50311,-81.47745,0.199,At Brainard Rd/Cedar Rd/Exit 32 - Accident.,,I-271 N,R,Cleveland,Cuyahoga,OH,44124,US,US/Eastern,KCGF,2/10/2016 13:45,24.8,11.9,80,29.8,1.5,West,16.1,,Light Snow,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-69,4,2/10/2016 13:59,2/10/2016 13:59,2/10/2016 19:59,39.789093,-82.989106,39.72395,-82.9867,4.503,Closed between OH-762/Duvall Rd and OH-752 - Road closed due to accident.,9935, US Highway 23,R,Lockbourne,Franklin,OH,43137-9656,US,US/Eastern,KLCK,2/10/2016 13:55,18,2.6,81,29.95,1.5,West,17.3,,Light Snow,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-70,4,2/10/2016 14:57,2/10/2016 14:57,2/10/2016 20:57,41.67073,-81.24561,41.71039,-81.17253,4.661,Closed between OH-44/Exit 200 and Vrooman Rd/Exit 205 - Road closed due to accident.,,I-90 E,R,Painesville,Lake,OH,44077,US,US/Eastern,KCGF,2/10/2016 14:45,19.4,5,86,29.82,3,WNW,16.1,,Light Snow,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-71,4,2/10/2016 14:59,2/10/2016 14:59,2/10/2016 20:59,41.70846,-81.17636,41.66819,-81.25265,4.82,Closed between Vrooman Rd/Exit 205 and OH-44/Exit 200 - Road closed due to accident.,,I-90 W,R,Painesville,Lake,OH,44077,US,US/Eastern,KCGF,2/10/2016 14:45,19.4,5,86,29.82,3,WNW,16.1,,Light Snow,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-72,2,2/10/2016 15:31,2/10/2016 15:31,2/10/2016 21:31,41.44246,-81.78485,41.4453,-81.77379,0.606,At 130th St/Bellaire Rd/Exit 242 - Accident. in the right lane.,,I-71 N,R,Cleveland,Cuyahoga,OH,44135,US,US/Eastern,KCLE,2/10/2016 15:35,21.9,11,63,29.86,5,West,10.4,0,Light Snow,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-73,2,2/10/2016 15:31,2/10/2016 15:31,2/10/2016 21:31,39.77128,-84.1923,39.76697,-84.19893,0.461,At OH-48/Grand Ave/Exit 54 - Accident. in the right lane.,,I-75 S,R,Dayton,Montgomery,OH,45405,US,US/Eastern,KDAY,2/10/2016 15:56,16,-0.4,65,30.03,10,West,18.4,,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-74,2,2/10/2016 15:31,2/10/2016 15:31,2/10/2016 21:31,41.50499,-81.47417,41.49859,-81.48381,0.667,At Brainard Rd/Cedar Rd/Exit 32 - Accident. in the right lane.,,Outerbelt East Fwy S,R,Cleveland,Cuyahoga,OH,44124,US,US/Eastern,KCGF,2/10/2016 15:45,21.2,7.3,74,29.83,7,NNW,16.1,,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-75,4,2/10/2016 16:06,2/10/2016 16:06,2/10/2016 22:06,40.109653,-80.2029,40.020034,-80.175188,6.363,Closed between US-19/Exit 30 and Ten Mile Rd/Exit 23 - Road closed due to accident.,,I-79 S,R,Washington,Washington,PA,15301,US,US/Eastern,KAFJ,2/10/2016 16:15,19.4,6.6,74,29.84,3,SW,12.7,,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-76,2,2/10/2016 17:01,2/10/2016 17:01,2/10/2016 23:01,38.38852,-81.7687,38.39031,-81.76928,0.128,At WV-25/Exit 50 - Accident.,,I-64 W,R,Dunbar,Kanawha,WV,25064,US,US/Eastern,KCRW,2/10/2016 16:54,21,7.6,57,30.02,9,West,15,0,Light Snow,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-77,2,2/10/2016 17:30,2/10/2016 17:30,2/10/2016 23:30,41.03572,-81.57809,41.04078,-81.61203,1.803,Between OH-619/Wooster Rd/Exit 17 and Barber Rd/Exit 16 - Accident. in the left lane.,,N Wooster Rd,R,Akron,Summit,OH,44314,US,US/Eastern,KAKR,2/10/2016 17:36,19.9,11.1,81,29.86,3,West,6.9,0,Light Snow,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-78,2,2/10/2016 21:05,2/10/2016 21:05,2/11/2016 3:05,41.47487,-81.72095,41.47442,-81.71182,0.474,At 41st St/Exit 169 - Accident. in the right lane.,,I-90 E,R,Cleveland,Cuyahoga,OH,44102,US,US/Eastern,KBKL,2/10/2016 21:05,21.9,4.8,68,29.92,1.8,West,26.5,0,Light Snow,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-79,4,2/11/2016 5:25,2/11/2016 5:25,2/11/2016 11:25,41.62845,-84.80559,41.62873,-84.80369,0.1,Closed at Ohio/Indiana State Line - Road closed due to accident.,,I-90 E,R,Angola,Steuben,IN,46703,US,US/Eastern,KANQ,2/11/2016 5:35,12.2,6.1,92,30.09,9,West,3.5,,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-80,4,2/11/2016 5:25,2/11/2016 5:25,2/11/2016 11:25,41.62894,-84.80373,41.62866,-84.80562,0.1,Closed at I-69/US-27/Exit 144 - Road closed due to accident.,,I-80 W,R,Edon,Williams,OH,43518,US,US/Eastern,KANQ,2/11/2016 5:35,12.2,6.1,92,30.09,9,West,3.5,,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-81,3,2/11/2016 5:35,2/11/2016 5:35,2/11/2016 11:35,41.16102,-81.78573,41.15666,-81.78646,0.304,At I-271/Exit 220 - Accident.,,I-71 S,R,Medina,Medina,OH,44256,US,US/Eastern,KCLE,2/11/2016 5:51,14,0.5,56,30.14,9,NW,11.5,0,Light Snow,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-82,4,2/11/2016 6:25,2/11/2016 6:25,2/11/2016 12:25,41.628232,-84.808858,41.735609,-84.982632,11.638,Closed between Indiana/Ohio State Line and I-69/US-27/Exit 144 - Road closed due to accident.,,I-80 W,R,Angola,Steuben,IN,46703,US,US/Eastern,KANQ,2/11/2016 6:35,12.2,4.3,92,30.12,10,WNW,4.6,,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Day
A-83,4,2/11/2016 6:25,2/11/2016 6:25,2/11/2016 12:25,41.62986,-84.76619,41.62866,-84.80562,2.038,Closed between OH-49/Exit 2 and Indiana/Ohio State Line - Road closed due to accident.,,I-80 W,R,Edon,Williams,OH,43518,US,US/Eastern,KANQ,2/11/2016 6:35,12.2,4.3,92,30.12,10,WNW,4.6,,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Day
A-84,2,2/11/2016 6:26,2/11/2016 6:26,2/11/2016 12:26,39.74729,-84.21426,39.74876,-84.20146,0.688,At I-75 - Accident.,534, S Broadway St,L,Dayton,Montgomery,OH,45417-3466,US,US/Eastern,KDAY,2/11/2016 5:56,7,-5.7,87,30.22,10,West,8.1,,Scattered Clouds,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Day
A-85,2,2/11/2016 6:35,2/11/2016 6:35,2/11/2016 12:35,41.42099,-81.69052,41.411,-81.66885,1.318,At OH-176/OH-17/Exit 17 - Accident.,,I-480 E,R,Cleveland,Cuyahoga,OH,44109,US,US/Eastern,KBKL,2/11/2016 6:53,17.1,-0.3,59,30.12,10,NW,21.9,,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Day,Day
A-86,3,2/11/2016 6:53,2/11/2016 6:53,2/11/2016 12:53,41.42318,-81.84674,41.42192,-81.8429,0.217,At Grayton Rd/Exit 9 - Accident.,,I-480 E,R,Cleveland,Cuyahoga,OH,44135,US,US/Eastern,KCLE,2/11/2016 6:51,14,-2,56,30.16,9,NW,16.1,0,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Day,Day
A-87,3,2/11/2016 6:53,2/11/2016 6:53,2/11/2016 12:53,38.79691,-84.48273,38.80878,-84.49638,1.101,Between Crittenden and Visalia - Accident.,15983, Madison Pike,R,De Mossville,Pendleton,KY,41033-9698,US,US/Eastern,KCVG,2/11/2016 6:52,12,4.1,77,30.24,10,West,4.6,,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Day,Day
A-88,3,2/11/2016 6:53,2/11/2016 6:53,2/11/2016 12:53,38.80878,-84.49638,38.79691,-84.48273,1.101,Between Visalia and Crittenden - Accident.,,Madison Pike,R,De Mossville,Kenton,KY,41033,US,US/Eastern,KCVG,2/11/2016 6:52,12,4.1,77,30.24,10,West,4.6,,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Day,Day
A-89,3,2/11/2016 7:22,2/11/2016 7:22,2/11/2016 13:22,38.30155,-85.85499,38.30011,-85.84846,0.368,At I-265/Exit 121 - Accident.,,US-150 E,R,New Albany,Floyd,IN,47150,US,US/Eastern,KLOU,2/11/2016 6:53,21,12.4,60,30.27,10,North,6.9,,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Day,Day,Day
A-90,2,2/11/2016 7:20,2/11/2016 7:20,2/11/2016 13:20,38.33667,-81.65623,38.33614,-81.65623,0.037,Between Smith Rd and Tennis Club Rd - Accident.,207, Oakwood Rd,L,Charleston,Kanawha,WV,25314-2347,US,US/Eastern,KCRW,2/11/2016 6:54,16,5.3,59,30.22,10,West,8.1,0,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Day,Day,Day
A-91,2,2/11/2016 7:20,2/11/2016 7:20,2/11/2016 13:20,38.33614,-81.65623,38.33667,-81.65623,0.037,Between Tennis Club Rd and Smith Rd - Accident.,201, Oakwood Rd,L,Charleston,Kanawha,WV,25314-2335,US,US/Eastern,KCRW,2/11/2016 6:54,16,5.3,59,30.22,10,West,8.1,0,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Day,Day,Day
A-92,2,2/11/2016 7:29,2/11/2016 7:29,2/11/2016 13:29,41.0961,-81.58593,41.10186,-81.59001,0.451,At White Pond Dr/Mull Ave/Exit 132 - Accident.,,I-77 N,R,Akron,Summit,OH,44320,US,US/Eastern,KAKR,2/11/2016 7:28,12,0.5,80,30.08,2,West,8.1,0,Light Snow,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-93,3,2/11/2016 7:45,2/11/2016 7:45,2/11/2016 13:45,41.12155,-85.18716,41.119121,-85.189639,0.212,At US-30/US-33/IN-930/Exit 109 - Accident.,,US-30 E,R,Fort Wayne,Allen,IN,46808,US,US/Eastern,KFWA,2/11/2016 7:54,15.1,4.2,70,30.25,10,West,8.1,0,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-94,3,2/11/2016 7:45,2/11/2016 7:45,2/11/2016 13:45,38.829993,-80.667067,38.806587,-80.662776,1.634,At US-19/Exit 67 - Accident.,,I-79 S,R,Burnsville,Braxton,WV,26335,US,US/Eastern,K48I,2/11/2016 7:53,12,-3,73,28.83,10,W,13,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-95,2,2/11/2016 7:47,2/11/2016 7:47,2/11/2016 13:47,40.05642,-83.03097,40.05456,-83.03166,0.134,At Henderson Rd - Accident.,,Olentangy Fwy S,R,Columbus,Franklin,OH,43214,US,US/Eastern,KOSU,2/11/2016 7:53,9,-3.2,84,30.24,10,West,8.1,,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-96,2,2/11/2016 7:47,2/11/2016 7:47,2/11/2016 13:47,41.37717,-81.5139,41.36828,-81.51647,0.629,At Broadway Ave/Forbes Rd/Exit 23 - Accident.,,I-480 E,R,Bedford,Cuyahoga,OH,44146,US,US/Eastern,KBKL,2/11/2016 7:53,18,-0.5,57,30.14,10,WNW,26.5,,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-97,2,2/11/2016 7:58,2/11/2016 7:58,2/11/2016 13:58,39.17397,-84.49031,39.1765,-84.48757,0.228,At OH-562/Exit 7 - Accident.,,I-75 N,R,Cincinnati,Hamilton,OH,45237,US,US/Eastern,KLUK,2/11/2016 7:53,15.1,9.4,68,30.31,10,WNW,3.5,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-98,2,2/11/2016 8:28,2/11/2016 8:28,2/11/2016 14:28,39.75513,-84.16614,39.75424,-84.15598,0.543,At Steve Whalen Blvd - Accident.,,US-35 E,R,Dayton,Montgomery,OH,45410,US,US/Eastern,KFFO,2/11/2016 8:58,9.1,-0.7,83,30.3,10,South,5.8,,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-99,2,2/11/2016 8:40,2/11/2016 8:40,2/11/2016 14:40,39.17397,-84.49031,39.1765,-84.48757,0.228,At OH-562/Exit 7 - Accident.,,I-75 N,R,Cincinnati,Hamilton,OH,45237,US,US/Eastern,KLUK,2/11/2016 8:53,17.1,10,62,30.33,10,WNW,4.6,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-100,2,2/11/2016 8:42,2/11/2016 8:42,2/11/2016 14:42,41.12624,-81.65299,41.11921,-81.63658,0.983,Between OH-21/Exit 136 and Cleveland Massillon Rd/Exit 135 - Accident.,,I-77 S,R,Akron,Summit,OH,44321,US,US/Eastern,KAKR,2/11/2016 8:54,12,-4,77,30.17,9,West,15,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-101,2,2/11/2016 8:47,2/11/2016 8:47,2/11/2016 14:47,38.33667,-81.65623,38.33667,-81.65623,0,At Smith Rd - Accident.,207, Oakwood Rd,L,Charleston,Kanawha,WV,25314-2347,US,US/Eastern,KCRW,2/11/2016 8:54,17.1,8.7,56,30.28,10,West,5.8,,Scattered Clouds,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-102,2,2/11/2016 8:50,2/11/2016 8:50,2/11/2016 14:50,41.10389,-81.5,41.10123,-81.50007,0.184,At OH-261/E Tallmadge Ave - Accident.,,OH-59 S,R,Akron,Summit,OH,44310,US,US/Eastern,KAKR,2/11/2016 8:54,12,-4,77,30.17,9,West,15,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-103,2,2/11/2016 9:06,2/11/2016 9:06,2/11/2016 15:06,39.16417,-84.45275,39.16359,-84.44952,0.178,At US-22/OH-3/OH-561 - Accident.,,Norwood Lateral Expy E,R,Cincinnati,Hamilton,OH,45212,US,US/Eastern,KLUK,2/11/2016 8:53,17.1,10,62,30.33,10,WNW,4.6,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-104,2,2/11/2016 9:37,2/11/2016 9:37,2/11/2016 15:37,40.11184,-83.00883,40.1123,-83.03781,1.532,Between US-23/Exit 23 and OH-315/Olentangy Riv Rd/Exit 22 - Accident.,,Outerbelt W,R,Columbus,Franklin,OH,43235,US,US/Eastern,KOSU,2/11/2016 9:53,15.1,7.7,77,30.28,10,West,4.6,,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-105,2,2/11/2016 9:41,2/11/2016 9:41,2/11/2016 15:41,38.31922,-85.75302,38.32946,-85.75373,0.709,At US-31/IN-131/Exit 4 - Accident.,,I-65 N,R,Clarksville,Clark,IN,47129,US,US/Eastern,KLOU,2/11/2016 9:53,23,,55,30.34,10,Calm,,,Clear,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
A-106,3,2/11/2016 10:33,2/11/2016 10:33,2/11/2016 16:33,39.09881,-84.50801,39.10414,-84.50438,0.417,At US-50/Exit 1 - Accident.,,I-71 N,R,Cincinnati,Hamilton,OH,45202,US,US/Eastern,KLUK,2/11/2016 10:53,19,13.9,62,30.35,10,SSE,3.5,,Scattered Clouds,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Day,Day,Day,Day
A-107,3,2/11/2016 10:33,2/11/2016 10:33,2/11/2016 16:33,41.473859,-81.708409,41.47391,-81.703564,0.251,Between 41st St/Exit 169 and I-71/I-90/OH-176/Exit 170 - Accident.,,I-90 E,R,Cleveland,Cuyahoga,OH,44113,US,US/Eastern,KBKL,2/11/2016 10:53,19,2,62,30.2,9,WNW,23,,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
